degree,in_proportion,out_proportion
119,0.0,0.0003169572107765452
120,0.0006339144215530904,0.0003169572107765452
121,0.0,0.0009508716323296355
123,0.0,0.0006339144215530904
124,0.0,0.0003169572107765452
125,0.0,0.0003169572107765452
126,0.0,0.0003169572107765452
127,0.0,0.0006339144215530904
128,0.0,0.0003169572107765452
129,0.0003169572107765452,0.0
130,0.0003169572107765452,0.0006339144215530904
131,0.0009508716323296355,0.0
132,0.0006339144215530904,0.0006339144215530904
133,0.0,0.0003169572107765452
135,0.0003169572107765452,0.0003169572107765452
136,0.0003169572107765452,0.0006339144215530904
137,0.0003169572107765452,0.0012678288431061807
138,0.0,0.0003169572107765452
139,0.0003169572107765452,0.0012678288431061807
140,0.0003169572107765452,0.0006339144215530904
141,0.0,0.0009508716323296355
142,0.0003169572107765452,0.0
144,0.0003169572107765452,0.0003169572107765452
146,0.0003169572107765452,0.0003169572107765452
148,0.0003169572107765452,0.0
149,0.0,0.0003169572107765452
151,0.0,0.0006339144215530904
152,0.0003169572107765452,0.0003169572107765452
153,0.0,0.0003169572107765452
154,0.0,0.0012678288431061807
155,0.0003169572107765452,0.0003169572107765452
156,0.0003169572107765452,0.0
157,0.0,0.0012678288431061807
158,0.0003169572107765452,0.0003169572107765452
159,0.0003169572107765452,0.0
161,0.0006339144215530904,0.0
162,0.0006339144215530904,0.0003169572107765452
164,0.0003169572107765452,0.0
165,0.0003169572107765452,0.0003169572107765452
166,0.0,0.0003169572107765452
167,0.0003169572107765452,0.0
169,0.0,0.0003169572107765452
170,0.0,0.0003169572107765452
171,0.0,0.0003169572107765452
177,0.0003169572107765452,0.0
178,0.0,0.0006339144215530904
179,0.0003169572107765452,0.0003169572107765452
180,0.0003169572107765452,0.0
182,0.0,0.0006339144215530904
183,0.0,0.0003169572107765452
185,0.0,0.0003169572107765452
186,0.0,0.0003169572107765452
189,0.0,0.0003169572107765452
190,0.0,0.0003169572107765452
192,0.0003169572107765452,0.0
193,0.0003169572107765452,0.0
201,0.0,0.0003169572107765452
209,0.0,0.0003169572107765452
211,0.0,0.0006339144215530904
212,0.0,0.0003169572107765452
214,0.0,0.0006339144215530904
220,0.0,0.0003169572107765452
226,0.0,0.0003169572107765452
227,0.0,0.0003169572107765452
228,0.0,0.0003169572107765452
234,0.0,0.0003169572107765452
240,0.0,0.0003169572107765452
293,0.0,0.0003169572107765452
296,0.0,0.0003169572107765452
299,0.0,0.0003169572107765452
311,0.0003169572107765452,0.0003169572107765452
331,0.0,0.0003169572107765452
359,0.0,0.0003169572107765452
369,0.0,0.0003169572107765452
372,0.0,0.0003169572107765452
456,0.0,0.0003169572107765452
472,0.0,0.0003169572107765452
486,0.0003169572107765452,0.0
488,0.0003169572107765452,0.0
507,0.0003169572107765452,0.0
522,0.0003169572107765452,0.0
602,0.0,0.0003169572107765452
631,0.0003169572107765452,0.0
639,0.0003169572107765452,0.0
647,0.0003169572107765452,0.0
683,0.0003169572107765452,0.0
684,0.0003169572107765452,0.0
783,0.0003169572107765452,0.0
852,0.0003169572107765452,0.0
1068,0.0003169572107765452,0.0
