degree,in_proportion,out_proportion
1,0.06094627105052125,0.04330392943063352
2,0.06335204490777867,0.06575781876503609
3,0.0669607056936648,0.06255012028869286
4,0.05974338412189254,0.06776263031275061
5,0.07137129109863673,0.06415396952686447
6,0.06214915797914996,0.066158781074579
7,0.05172413793103448,0.06054530874097835
8,0.054931836407377706,0.052125100240577385
9,0.0408981555733761,0.04891740176423416
10,0.03287890938251804,0.04971932638331997
11,0.037289494787489975,0.03809141940657578
12,0.02445870088211708,0.03889334402566159
13,0.028869286287089013,0.028869286287089013
14,0.021251002405773857,0.025260625501202887
15,0.020048115477145148,0.020850040096230954
16,0.014434643143544507,0.024859663191659984
17,0.015637530072173216,0.019246190858059342
18,0.013231756214915798,0.0136327185244587
19,0.016840417000801924,0.01483560545308741
20,0.015637530072173216,0.014434643143544507
21,0.013231756214915798,0.010024057738572574
22,0.010425020048115477,0.010024057738572574
23,0.007217321571772253,0.011627906976744186
24,0.01082598235765838,0.010425020048115477
25,0.009222133119486768,0.0056134723336006415
26,0.009222133119486768,0.009623095429029671
27,0.006415396952686447,0.008420208500400962
28,0.006014434643143544,0.0024057738572574178
29,0.006415396952686447,0.0036086607858861267
30,0.008420208500400962,0.006014434643143544
31,0.00681635926222935,0.0048115477145148355
32,0.006014434643143544,0.00400962309542903
33,0.0052125100240577385,0.0048115477145148355
34,0.00400962309542903,0.00400962309542903
35,0.006014434643143544,0.004410585404971933
36,0.0032076984763432237,0.0024057738572574178
37,0.0028067361668003207,0.0028067361668003207
38,0.0016038492381716118,0.0028067361668003207
39,0.0032076984763432237,0.0016038492381716118
40,0.0036086607858861267,0.0016038492381716118
41,0.0012028869286287089,0.0032076984763432237
42,0.002004811547714515,0.0024057738572574178
43,0.0012028869286287089,0.002004811547714515
44,0.0028067361668003207,0.002004811547714515
45,0.0024057738572574178,0.0008019246190858059
46,0.0032076984763432237,0.0
47,0.00040096230954290296,0.0012028869286287089
48,0.0012028869286287089,0.0028067361668003207
49,0.0024057738572574178,0.0028067361668003207
50,0.0016038492381716118,0.0016038492381716118
51,0.00040096230954290296,0.0012028869286287089
52,0.0008019246190858059,0.00040096230954290296
53,0.0012028869286287089,0.0008019246190858059
54,0.0012028869286287089,0.0008019246190858059
55,0.00040096230954290296,0.0012028869286287089
56,0.0012028869286287089,0.0016038492381716118
57,0.0012028869286287089,0.0008019246190858059
58,0.0,0.0016038492381716118
59,0.0008019246190858059,0.002004811547714515
60,0.0012028869286287089,0.00040096230954290296
61,0.00040096230954290296,0.0
62,0.0012028869286287089,0.0016038492381716118
63,0.0016038492381716118,0.00040096230954290296
64,0.0,0.0008019246190858059
65,0.0008019246190858059,0.00040096230954290296
66,0.0,0.00040096230954290296
67,0.00040096230954290296,0.0
68,0.0,0.0008019246190858059
69,0.0,0.00040096230954290296
70,0.0,0.00040096230954290296
72,0.0,0.0016038492381716118
73,0.00040096230954290296,0.0012028869286287089
74,0.0,0.0008019246190858059
75,0.0008019246190858059,0.00040096230954290296
77,0.0,0.00040096230954290296
78,0.00040096230954290296,0.0
79,0.0016038492381716118,0.0
80,0.0,0.00040096230954290296
82,0.00040096230954290296,0.00040096230954290296
83,0.0,0.00040096230954290296
84,0.0,0.00040096230954290296
85,0.0008019246190858059,0.0
87,0.0,0.00040096230954290296
89,0.0012028869286287089,0.0
90,0.00040096230954290296,0.00040096230954290296
92,0.00040096230954290296,0.0
93,0.0,0.00040096230954290296
94,0.0012028869286287089,0.0
96,0.00040096230954290296,0.00040096230954290296
97,0.00040096230954290296,0.0
99,0.0,0.00040096230954290296
101,0.0,0.00040096230954290296
104,0.0,0.0008019246190858059
107,0.00040096230954290296,0.00040096230954290296
108,0.00040096230954290296,0.0
111,0.00040096230954290296,0.0
112,0.00040096230954290296,0.0
115,0.0,0.0008019246190858059
122,0.00040096230954290296,0.0
133,0.00040096230954290296,0.0
134,0.00040096230954290296,0.0
135,0.0008019246190858059,0.00040096230954290296
142,0.00040096230954290296,0.0
146,0.0008019246190858059,0.00040096230954290296
147,0.00040096230954290296,0.00040096230954290296
154,0.0,0.00040096230954290296
166,0.0,0.00040096230954290296
170,0.00040096230954290296,0.0
176,0.0,0.00040096230954290296
179,0.0,0.00040096230954290296
204,0.00040096230954290296,0.0
212,0.00040096230954290296,0.0
214,0.0,0.00040096230954290296
222,0.0,0.00040096230954290296
255,0.00040096230954290296,0.0
267,0.0,0.00040096230954290296
275,0.0,0.00040096230954290296
283,0.00040096230954290296,0.0
284,0.0,0.00040096230954290296
302,0.0,0.00040096230954290296
313,0.00040096230954290296,0.0
326,0.00040096230954290296,0.0
479,0.00040096230954290296,0.0
