degree,in_proportion,out_proportion
1,0.05260047281323877,0.02364066193853428
2,0.04018912529550828,0.037825059101654845
3,0.05319148936170213,0.0466903073286052
4,0.04491725768321513,0.05319148936170213
5,0.05614657210401891,0.04728132387706856
6,0.0425531914893617,0.05673758865248227
7,0.04550827423167849,0.04373522458628842
8,0.04846335697399527,0.04314420803782506
9,0.04314420803782506,0.04728132387706856
10,0.03546099290780142,0.04491725768321513
11,0.04905437352245863,0.0384160756501182
12,0.040780141843971635,0.03546099290780142
13,0.03368794326241135,0.03900709219858156
14,0.026004728132387706,0.04196217494089834
15,0.02364066193853428,0.02186761229314421
16,0.018912529550827423,0.024231678486997636
17,0.030732860520094562,0.022458628841607566
18,0.02009456264775414,0.027777777777777776
19,0.02127659574468085,0.02955082742316785
20,0.013002364066193853,0.017139479905437353
21,0.01182033096926714,0.015366430260047281
22,0.013593380614657211,0.014775413711583925
23,0.0076832151300236405,0.013002364066193853
24,0.009456264775413711,0.0076832151300236405
25,0.014775413711583925,0.014184397163120567
26,0.010638297872340425,0.0070921985815602835
27,0.008865248226950355,0.00591016548463357
28,0.005319148936170213,0.005319148936170213
29,0.0065011820330969266,0.009456264775413711
30,0.004728132387706856,0.0070921985815602835
31,0.00591016548463357,0.00591016548463357
32,0.002955082742316785,0.008274231678486997
33,0.01004728132387707,0.0076832151300236405
34,0.0035460992907801418,0.00591016548463357
35,0.005319148936170213,0.00591016548463357
36,0.002955082742316785,0.005319148936170213
37,0.004137115839243499,0.002364066193853428
38,0.004728132387706856,0.005319148936170213
39,0.0035460992907801418,0.002955082742316785
40,0.002955082742316785,0.004728132387706856
41,0.002955082742316785,0.004728132387706856
42,0.002955082742316785,0.002364066193853428
43,0.002955082742316785,0.002955082742316785
44,0.0017730496453900709,0.002364066193853428
45,0.002955082742316785,0.001182033096926714
46,0.0017730496453900709,0.002364066193853428
47,0.0017730496453900709,0.001182033096926714
48,0.0035460992907801418,0.002955082742316785
49,0.000591016548463357,0.004728132387706856
50,0.004137115839243499,0.002364066193853428
51,0.001182033096926714,0.001182033096926714
52,0.002955082742316785,0.0017730496453900709
53,0.0035460992907801418,0.000591016548463357
54,0.0035460992907801418,0.001182033096926714
55,0.0017730496453900709,0.0017730496453900709
56,0.000591016548463357,0.002955082742316785
57,0.002955082742316785,0.0017730496453900709
58,0.0017730496453900709,0.001182033096926714
59,0.0035460992907801418,0.0
60,0.001182033096926714,0.001182033096926714
61,0.002364066193853428,0.002955082742316785
62,0.0017730496453900709,0.002364066193853428
63,0.001182033096926714,0.0017730496453900709
64,0.001182033096926714,0.000591016548463357
65,0.001182033096926714,0.001182033096926714
66,0.000591016548463357,0.000591016548463357
67,0.002955082742316785,0.000591016548463357
68,0.001182033096926714,0.000591016548463357
69,0.0,0.000591016548463357
70,0.000591016548463357,0.002364066193853428
71,0.001182033096926714,0.000591016548463357
72,0.000591016548463357,0.001182033096926714
73,0.001182033096926714,0.001182033096926714
74,0.000591016548463357,0.0
75,0.000591016548463357,0.0017730496453900709
76,0.000591016548463357,0.0
77,0.0,0.000591016548463357
78,0.0017730496453900709,0.001182033096926714
79,0.001182033096926714,0.0
80,0.000591016548463357,0.000591016548463357
81,0.000591016548463357,0.0
82,0.0,0.002955082742316785
83,0.0,0.000591016548463357
84,0.000591016548463357,0.0
85,0.0,0.000591016548463357
87,0.001182033096926714,0.0
88,0.0,0.000591016548463357
90,0.0,0.000591016548463357
93,0.0,0.000591016548463357
94,0.0,0.001182033096926714
95,0.000591016548463357,0.0
96,0.001182033096926714,0.000591016548463357
99,0.000591016548463357,0.0
101,0.000591016548463357,0.0
102,0.001182033096926714,0.001182033096926714
103,0.000591016548463357,0.0
105,0.0,0.000591016548463357
106,0.0,0.000591016548463357
107,0.000591016548463357,0.001182033096926714
108,0.001182033096926714,0.0
110,0.0,0.000591016548463357
111,0.000591016548463357,0.0
112,0.000591016548463357,0.0
113,0.000591016548463357,0.0
118,0.000591016548463357,0.0
119,0.0,0.000591016548463357
122,0.000591016548463357,0.000591016548463357
125,0.000591016548463357,0.0
126,0.000591016548463357,0.0
127,0.000591016548463357,0.0
128,0.000591016548463357,0.0
131,0.000591016548463357,0.000591016548463357
134,0.000591016548463357,0.000591016548463357
141,0.000591016548463357,0.0
143,0.000591016548463357,0.0
146,0.000591016548463357,0.0
148,0.0,0.000591016548463357
150,0.000591016548463357,0.0
159,0.0,0.000591016548463357
161,0.0,0.000591016548463357
162,0.0,0.000591016548463357
163,0.0,0.000591016548463357
165,0.000591016548463357,0.0
166,0.000591016548463357,0.0
168,0.000591016548463357,0.000591016548463357
171,0.000591016548463357,0.000591016548463357
185,0.000591016548463357,0.000591016548463357
201,0.000591016548463357,0.0
206,0.000591016548463357,0.0
215,0.0,0.000591016548463357
221,0.000591016548463357,0.0
230,0.0,0.000591016548463357
234,0.0,0.000591016548463357
236,0.0,0.000591016548463357
242,0.000591016548463357,0.0
244,0.000591016548463357,0.0
