degree,in_proportion,out_proportion
1,0.12379421221864952,0.08681672025723473
2,0.07877813504823152,0.10289389067524116
3,0.08520900321543408,0.09163987138263666
4,0.08038585209003216,0.06109324758842444
5,0.0819935691318328,0.06913183279742766
6,0.06270096463022508,0.06591639871382636
7,0.05466237942122187,0.04662379421221865
8,0.028938906752411574,0.03376205787781351
9,0.04019292604501608,0.03697749196141479
10,0.01929260450160772,0.03215434083601286
11,0.022508038585209004,0.022508038585209004
12,0.01607717041800643,0.028938906752411574
13,0.014469453376205787,0.01607717041800643
14,0.01929260450160772,0.03536977491961415
15,0.011254019292604502,0.017684887459807074
16,0.012861736334405145,0.011254019292604502
17,0.017684887459807074,0.014469453376205787
18,0.006430868167202572,0.01929260450160772
19,0.014469453376205787,0.012861736334405145
20,0.014469453376205787,0.012861736334405145
21,0.011254019292604502,0.008038585209003215
22,0.008038585209003215,0.003215434083601286
23,0.006430868167202572,0.008038585209003215
24,0.00482315112540193,0.008038585209003215
25,0.00482315112540193,0.008038585209003215
26,0.006430868167202572,0.00964630225080386
27,0.011254019292604502,0.006430868167202572
28,0.006430868167202572,0.008038585209003215
29,0.003215434083601286,0.00482315112540193
30,0.003215434083601286,0.006430868167202572
31,0.00482315112540193,0.006430868167202572
32,0.001607717041800643,0.001607717041800643
33,0.003215434083601286,0.00482315112540193
34,0.001607717041800643,0.003215434083601286
35,0.001607717041800643,0.00964630225080386
36,0.003215434083601286,0.001607717041800643
37,0.00482315112540193,0.001607717041800643
38,0.001607717041800643,0.003215434083601286
39,0.003215434083601286,0.001607717041800643
40,0.0,0.001607717041800643
41,0.001607717041800643,0.00482315112540193
42,0.001607717041800643,0.003215434083601286
43,0.003215434083601286,0.0
44,0.001607717041800643,0.001607717041800643
45,0.001607717041800643,0.0
48,0.001607717041800643,0.0
49,0.0,0.001607717041800643
51,0.001607717041800643,0.001607717041800643
55,0.001607717041800643,0.0
60,0.0,0.001607717041800643
69,0.001607717041800643,0.0
70,0.0,0.001607717041800643
73,0.0,0.001607717041800643
74,0.001607717041800643,0.0
96,0.001607717041800643,0.0
111,0.001607717041800643,0.0
119,0.001607717041800643,0.0
162,0.001607717041800643,0.0
172,0.001607717041800643,0.0
